WTVeh_1,WTVeh_2,WTVeh_3,WTVeh_4,WTTx_1,WTTx_2,WTTx_3,WTTx_4,KOVeh_1,KOVeh_2,KOVeh_3,KOVeh_4,KOTx_1,KOTx_2,KOTx_3,KOTx_4,Peptides,Sequence coverage [%],Mol. weight [kDa],Q-value,Number Of Imputations,Protein IDs,Gene names,Protein names,Fasta headers
4.232965469,4.172922134,4.065105438,4.162183762,4.177968979,4.16983223,4.230487823,4.136943817,4.154184341,4.090988159,4.041358948,4.088829041,4.179010391,4.109617233,4.160978317,4.174333572,7,81.7,8.2355,0,0,Q06185;Q8BTB6,Atp5i,"ATP synthase subunit e, mitochondrial","sp|Q06185|ATP5I_MOUSE ATP synthase subunit e, mitochondrial OS=Mus musculus GN=Atp5i PE=1 SV=2"
0.03395462,-0.004371643,-0.128767014,0.138793945,-0.117006302,-0.185413361,0.100976944,0.083263397,0.267631531,-0.04732132,0.260810852,0.270133972,0.345096588,0.372966766,0.216083527,-0.010515213,2,12.5,22.807,0,0,Q06186,Hbegf,Proheparin-binding EGF-like growth factor;Heparin-binding EGF-like growth factor,sp|Q06186|HBEGF_MOUSE Proheparin-binding EGF-like growth factor OS=Mus musculus GN=Hbegf PE=2 SV=1
-0.051624298,0.031618118,0.031867981,-0.058582306,-0.019823074,-0.063491821,0.121389389,-0.104431152,0.014438629,-0.007083893,-0.05745697,-0.066856384,0.093481064,-0.123365402,0.083126068,0.023986816,15,33.7,80.466,0,0,Q06335,Aplp2,Amyloid-like protein 2,sp|Q06335|APLP2_MOUSE Amyloid-like protein 2 OS=Mus musculus GN=Aplp2 PE=1 SV=4
-3.295175552,-3.28194809,-3.103012085,-2.921180725,-3.712649345,-3.433000565,-3.155050278,-3.636095047,-3.455463409,-3.255174637,-3.214097977,-3.111814499,-3.155593872,-3.296512604,-3.086776733,-3.090425491,1,2.8,44.769,0.00023018,0,Q06770,Serpina6,Corticosteroid-binding globulin,sp|Q06770|CBG_MOUSE Corticosteroid-binding globulin OS=Mus musculus GN=Serpina6 PE=1 SV=1
3.641571045,3.674322128,3.576383591,3.667676926,3.641901016,3.71513176,3.658948898,3.626262665,3.65120697,3.594121933,3.667848587,3.659898758,3.698858261,3.689279556,3.653326035,3.588689804,18,38.4,51.655,0,0,Q06890;E9PUU2;E9PXG5;E9Q8Y5;E9Q9B8;E9Q2G2,Clu,Clusterin;Clusterin beta chain;Clusterin alpha chain,sp|Q06890|CLUS_MOUSE Clusterin OS=Mus musculus GN=Clu PE=1 SV=1;tr|E9PUU2|E9PUU2_MOUSE Clusterin (Fragment) OS=Mus musculus GN=Clu PE=1 SV=1;tr|E9PXG5|E9PXG5_MOUSE Clusterin (Fragment) OS=Mus musculus GN=Clu PE=1 SV=1;tr|E9Q8Y5|E9Q8Y5_MOUSE Clusterin (Frag
3.209218979,3.214185715,3.094192505,3.078264236,3.123313904,3.209623337,3.099840164,2.999893188,3.090995789,3.051292419,3.094764709,3.12786293,3.047794342,3.028701782,3.036411285,3.157075882,21,40.8,49.925,0,0,Q07076,Anxa7,Annexin A7,sp|Q07076|ANXA7_MOUSE Annexin A7 OS=Mus musculus GN=Anxa7 PE=1 SV=2
-1.415016174,-1.349552155,-1.323507309,-1.74096489,-1.445652008,-1.476280212,-1.745573044,-1.700435638,-1.716445923,-1.694807053,-1.540307999,-1.479932785,-1.785833359,-1.730297089,-1.854139328,-1.671964645,3,12.2,30.372,0,0,Q07079,Igfbp5,Insulin-like growth factor-binding protein 5,sp|Q07079|IBP5_MOUSE Insulin-like growth factor-binding protein 5 OS=Mus musculus GN=Igfbp5 PE=1 SV=1
1.533855438,1.542314529,1.47454834,1.587371826,1.569839478,1.516359329,1.519378662,1.48315239,1.614311218,1.527585983,1.568899155,1.5305233,1.552343369,1.616462708,1.59233284,1.555763245,31,16.3,273.81,0,0,Q07113,Igf2r,Cation-independent mannose-6-phosphate receptor,sp|Q07113|MPRI_MOUSE Cation-independent mannose-6-phosphate receptor OS=Mus musculus GN=Igf2r PE=1 SV=1
1.415611267,1.450065613,1.435993195,1.494697571,1.493537903,1.475511551,1.54510498,1.421930313,1.519407272,1.527050018,1.420726776,1.304647446,1.498220444,1.441982269,1.391960144,1.464248657,14,37.3,44.207,0,0,Q07235;A0A087WQ70;A0A087WQM1;A2RSF9,Serpine2,Glia-derived nexin,sp|Q07235|GDN_MOUSE Glia-derived nexin OS=Mus musculus GN=Serpine2 PE=1 SV=2;tr|A0A087WQ70|A0A087WQ70_MOUSE Glia-derived nexin (Fragment) OS=Mus musculus GN=Serpine2 PE=1 SV=1;tr|A0A087WQM1|A0A087WQM1_MOUSE Glia-derived nexin (Fragment) OS=Mus musculus GN=
-0.130592346,-0.115318298,0.009548187,0.004560471,-0.04557991,-0.094230652,-0.050388336,-0.09796524,-0.055610657,0.054319382,0.057561874,-0.007749557,-0.022396088,-0.01458931,0.023319244,0.049385071,13,15.7,113.23,0,0,Q07409,Cntn3,Contactin-3,sp|Q07409|CNTN3_MOUSE Contactin-3 OS=Mus musculus GN=Cntn3 PE=1 SV=2
1.24366188,1.182128906,1.207353592,1.379096985,1.185522079,1.246728897,1.257406235,1.290754318,1.301195145,1.27432251,1.395093918,1.335975647,1.407958984,1.375066757,1.36558342,1.318002701,11,29.4,44.889,0,0,Q07417,Acads,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial","sp|Q07417|ACADS_MOUSE Short-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Mus musculus GN=Acads PE=1 SV=2"
-0.378499985,-0.092317581,-0.347455978,-0.315769196,-0.222545624,-0.284641266,-0.301799774,-0.226507187,-0.240110397,-0.072568893,-0.20067215,-0.197208405,-0.372493744,-0.388160706,-0.295787811,-0.263973236,4,23.6,21.517,0,0,Q08024-2;Q08024;Q08024-4;Q08024-3,Cbfb,Core-binding factor subunit beta,sp|Q08024-2|PEBB_MOUSE Isoform 2 of Core-binding factor subunit beta OS=Mus musculus GN=Cbfb;sp|Q08024|PEBB_MOUSE Core-binding factor subunit beta OS=Mus musculus GN=Cbfb PE=1 SV=1;sp|Q08024-4|PEBB_MOUSE Isoform 4 of Core-binding factor subunit beta OS=Mus
-3.995506287,-3.844041824,-3.682620049,-3.771830559,-3.738448143,-3.821903229,-3.983960152,-3.928770065,-3.568454742,-3.898441315,-3.684270859,-3.603520393,-3.820859909,-3.644536018,-3.844526291,-3.864487648,3,10.1,33.355,0,0,Q08091;A0A1L1SUB2;A0A1L1SRV0;Q08091-2,Cnn1,Calponin-1,sp|Q08091|CNN1_MOUSE Calponin-1 OS=Mus musculus GN=Cnn1 PE=1 SV=1;tr|A0A1L1SUB2|A0A1L1SUB2_MOUSE Calponin (Fragment) OS=Mus musculus GN=Cnn1 PE=1 SV=1;tr|A0A1L1SRV0|A0A1L1SRV0_MOUSE Calponin OS=Mus musculus GN=Cnn1 PE=1 SV=1;sp|Q08091-2|CNN1_MOUSE Isoform
0.661657333,0.541185379,0.591592789,0.620763779,0.55317688,0.557256699,0.549901962,0.495515823,0.624174118,0.531507492,0.635219574,0.615970612,0.588737488,0.613264084,0.574518204,0.657672882,17,35.8,69.816,0,0,Q08274,Dmwd,Dystrophia myotonica WD repeat-containing protein,sp|Q08274|DMWD_MOUSE Dystrophia myotonica WD repeat-containing protein OS=Mus musculus GN=Dmwd PE=1 SV=3
-1.977092743,-1.929075241,-2.072002411,-1.777412415,-2.020284653,-1.931488037,-1.846223831,-1.816843033,-1.957927704,-2.023204803,-1.844028473,-1.858137131,-1.89922142,-1.814083099,-1.975362778,-2.017810822,4,10.1,43.735,0,0,Q08288;D3Z5X8;D3Z7N3;D3Z345,Lyar,Cell growth-regulating nucleolar protein,sp|Q08288|LYAR_MOUSE Cell growth-regulating nucleolar protein OS=Mus musculus GN=Lyar PE=1 SV=2
5.24389267,5.142848969,5.174009323,5.073450089,5.169101715,4.995943069,5.058996201,5.017944336,5.100790024,4.8910923,5.205730438,5.094741821,5.112970352,5.151981354,4.989566803,4.823158264,22,68.6,31.372,0,0,Q08331;Q8CCS7,Calb2,Calretinin,"sp|Q08331|CALB2_MOUSE Calretinin OS=Mus musculus GN=Calb2 PE=1 SV=3;tr|Q8CCS7|Q8CCS7_MOUSE Calbindin 2, isoform CRA_a OS=Mus musculus GN=Calb2 PE=1 SV=1"
1.331418991,1.392061234,1.314386368,1.266061783,1.324890137,1.319126129,1.239843369,1.258768082,1.307853699,1.402486801,1.31145668,1.321704865,1.25692749,1.246290207,1.210306168,1.26676178,19,30,91.736,0,0,Q08509;Q3UGL1;D3Z5I5;D3Z7F4,Eps8,Epidermal growth factor receptor kinase substrate 8,sp|Q08509|EPS8_MOUSE Epidermal growth factor receptor kinase substrate 8 OS=Mus musculus GN=Eps8 PE=1 SV=2;tr|Q3UGL1|Q3UGL1_MOUSE Epidermal growth factor receptor kinase substrate 8 (Fragment) OS=Mus musculus GN=Eps8 PE=1 SV=1
-5.587116241,-5.731308937,-5.376663208,-5.14575386,-5.412851334,-5.376171112,-5.038934708,-5.32393837,-5.463352203,-5.555870056,-5.653063774,-5.626281738,-5.806487083,-5.596376419,-5.607489586,-5.397622108,2,8.8,45.23,0,0,Q08639;A0A1B0GRI4;A0A1B0GSS4;Q9CYZ7,Tfdp1,Transcription factor Dp-1,sp|Q08639|TFDP1_MOUSE Transcription factor Dp-1 OS=Mus musculus GN=Tfdp1 PE=1 SV=1;tr|A0A1B0GRI4|A0A1B0GRI4_MOUSE Transcription factor Dp-1 OS=Mus musculus GN=Tfdp1 PE=1 SV=1;tr|A0A1B0GSS4|A0A1B0GSS4_MOUSE Transcription factor Dp-1 (Fragment) OS=Mus muscul
2.214832306,2.22142601,2.225944519,1.979011536,2.188186646,2.230588913,2.061405182,2.073629379,2.218261719,2.147966385,2.210655212,2.145715714,2.184778214,2.199768066,2.098962784,2.068092346,22,40,76.249,0,0,Q08642,Padi2,Protein-arginine deiminase type-2,sp|Q08642|PADI2_MOUSE Protein-arginine deiminase type-2 OS=Mus musculus GN=Padi2 PE=1 SV=2
-2.83099556,-3.012069702,-2.678133011,-2.788267136,-2.810321808,-2.839475632,-2.650629044,-2.742773056,-2.863487244,-2.776954651,-2.732206345,-2.8126297,-2.814418793,-2.798471451,-2.922403336,-2.899368286,3,4.7,75.283,0,0,Q08879-2;Q08879;CON__ENSEMBL:ENSBTAP00000016046,Fbln1,Fibulin-1,sp|Q08879-2|FBLN1_MOUSE Isoform C of Fibulin-1 OS=Mus musculus GN=Fbln1;sp|Q08879|FBLN1_MOUSE Fibulin-1 OS=Mus musculus GN=Fbln1 PE=1 SV=2
-2.350183487,-2.25377655,-2.312934875,-2.035137177,-2.103099823,-2.232469559,-2.04624939,-2.015377045,-2.119623184,-2.117118835,-2.036079407,-2.03676033,-1.964811325,-1.928577423,-1.962469101,-2.149814606,4,8.7,62.185,0,0,Q08890,Ids,Iduronate 2-sulfatase,sp|Q08890|IDS_MOUSE Iduronate 2-sulfatase OS=Mus musculus GN=Ids PE=2 SV=3
1.374004364,1.429510117,1.434192657,1.348100662,1.470140457,1.493721008,1.326555252,1.337308884,1.341648102,1.392068863,1.325942993,1.393253326,1.27904892,1.203357697,1.316215515,1.335521698,18,30.3,81.474,0,0,Q08943-2;Q08943;A2AW05,Ssrp1,FACT complex subunit SSRP1,sp|Q08943-2|SSRP1_MOUSE Isoform 2 of FACT complex subunit SSRP1 OS=Mus musculus GN=Ssrp1;sp|Q08943|SSRP1_MOUSE FACT complex subunit SSRP1 OS=Mus musculus GN=Ssrp1 PE=1 SV=2;tr|A2AW05|A2AW05_MOUSE FACT complex subunit SSRP1 (Fragment) OS=Mus musculus GN=Ssr
-3.660148621,-3.638929367,-3.473619461,-3.866457939,-3.540588379,-3.432348251,-3.643173218,-3.893788338,-3.736925125,-3.50308609,-3.500190735,-3.622321129,-3.731235504,-3.569198608,-4.04076004,-3.883845329,1,3.9,33.165,0.0037309,0,Q08AU7,Myadml2,Myeloid-associated differentiation marker-like protein 2,sp|Q08AU7|MADL2_MOUSE Myeloid-associated differentiation marker-like protein 2 OS=Mus musculus GN=Myadml2 PE=2 SV=2
-3.488378525,-3.689442635,-3.708920479,-3.452207565,-3.597288132,-3.730474472,-3.745033264,-3.67978096,-3.570425034,-3.74247551,-3.606564522,-3.821551323,-3.631322861,-3.638128281,-3.874287605,-3.606307983,3,4.5,64.038,0.002435,0,Q08EC9;Q8BVG5;Q8BVG5-2,Galnt14,Polypeptide N-acetylgalactosaminyltransferase;Polypeptide N-acetylgalactosaminyltransferase 14,tr|Q08EC9|Q08EC9_MOUSE Polypeptide N-acetylgalactosaminyltransferase OS=Mus musculus GN=Galnt14 PE=2 SV=1;sp|Q8BVG5|GLT14_MOUSE Polypeptide N-acetylgalactosaminyltransferase 14 OS=Mus musculus GN=Galnt14 PE=2 SV=2;sp|Q8BVG5-2|GLT14_MOUSE Isoform 2 of Polyp
-1.742782593,-1.602209091,-1.78071022,-1.683414459,-1.65750885,-1.661235809,-1.716163635,-1.641941071,-1.801300049,-1.741249084,-1.77945137,-1.724348068,-1.685537338,-1.741539001,-1.784275055,-1.6947155,6,16.7,59.211,0,0,Q09200;A0A1W2P6F0,B4galnt1,"Beta-1,4 N-acetylgalactosaminyltransferase 1","sp|Q09200|B4GN1_MOUSE Beta-1,4 N-acetylgalactosaminyltransferase 1 OS=Mus musculus GN=B4galnt1 PE=1 SV=1"
1.325901031,1.325767517,1.254167557,1.447290421,1.285429001,1.352249146,1.40370369,1.40114212,1.454946518,1.360149384,1.47442627,1.47195816,1.47756958,1.44084549,1.430473328,1.315320969,25,25.6,103.98,0,0,Q0GA42,Cnnm1,Metal transporter CNNM1,sp|Q0GA42|CNNM1_MOUSE Metal transporter CNNM1 OS=Mus musculus GN=Cnnm1 PE=1 SV=5
0.984409332,1.060865402,0.953058243,1.095609665,1.046567917,1.047956467,1.050008774,1.049079895,1.187940598,1.112945557,1.103717804,1.094697952,1.091491699,1.078914642,1.044725418,1.053049088,24,19.3,191.31,0,0,Q0KK55;D3Z3X0;Q0KK55-2;Q0KK55-3,Kndc1,Protein very KIND,sp|Q0KK55|VKIND_MOUSE Protein very KIND OS=Mus musculus GN=Kndc1 PE=1 SV=2
0.64308548,0.548898697,0.587516785,0.163654327,0.646938324,0.689628601,0.457633972,0.532154083,0.137065887,0.643136978,0.140926361,0.306053162,-0.14324379,-0.193222046,0.193754196,0.582071304,13,9.1,290.74,0,0,Q0KK59;G8JL63;E5CYJ9;J3QNP0;J3QMH8;J3QPJ0,Unc79,Protein unc-79 homolog,sp|Q0KK59|UNC79_MOUSE Protein unc-79 homolog OS=Mus musculus GN=Unc79 PE=1 SV=1;tr|G8JL63|G8JL63_MOUSE Protein unc-79 homolog OS=Mus musculus GN=Unc79 PE=1 SV=1;tr|E5CYJ9|E5CYJ9_MOUSE Protein unc-79 homolog OS=Mus musculus GN=Unc79 PE=1 SV=1;tr|J3QNP0|J3QN
0.457361221,0.547241211,0.536560059,0.532283783,0.510778427,0.592508316,0.478899002,0.563058853,0.494226456,0.560991287,0.414768219,0.495855331,0.412736893,0.373527527,0.370140076,0.409515381,12,42.9,37.443,0,0,Q0KL01,Ubxn2b,UBX domain-containing protein 2B,sp|Q0KL01|UBX2B_MOUSE UBX domain-containing protein 2B OS=Mus musculus GN=Ubxn2b PE=1 SV=2
3.842262268,3.849000931,3.794267654,3.88410759,3.843776703,3.919582367,3.829143524,3.822031021,3.855289459,3.832637787,3.828536987,3.864038467,3.874799728,3.83499527,3.897417068,3.862545013,80,35.2,288.71,0,0,Q0KL02-3;Q0KL02;Q0KL02-4;Q0KL02-2,Trio,Triple functional domain protein,sp|Q0KL02-3|TRIO_MOUSE Isoform 3 of Triple functional domain protein OS=Mus musculus GN=Trio;sp|Q0KL02|TRIO_MOUSE Triple functional domain protein OS=Mus musculus GN=Trio PE=1 SV=3;sp|Q0KL02-4|TRIO_MOUSE Isoform 4 of Triple functional domain protein OS=Mus
-4.101158142,-4.101958275,-3.955267906,-4.042975426,-3.784377098,-3.893642426,-4.053687096,-3.647289276,-4.009543419,-3.8841362,-3.496892929,-4.022656441,-4.00428009,-3.719642639,-3.81998539,-4.04279995,6,13.7,57.072,0,0,Q0P557-2;Q0P557;Q0P557-3;J3QPR5;E9QAP8,Spata18,Mitochondria-eating protein,sp|Q0P557-2|MIEAP_MOUSE Isoform 2 of Mitochondria-eating protein OS=Mus musculus GN=Spata18;sp|Q0P557|MIEAP_MOUSE Mitochondria-eating protein OS=Mus musculus GN=Spata18 PE=1 SV=2;sp|Q0P557-3|MIEAP_MOUSE Isoform 3 of Mitochondria-eating protein OS=Mus muscu
-3.771888733,-3.615118027,-3.609580994,-3.55698967,-3.685567856,-3.537250519,-3.794255257,-3.657543182,-3.666021347,-3.695739746,-3.546582222,-3.783823967,-3.666444778,-3.735991478,-3.567224503,-3.506662369,6,15.5,91.783,0,0,Q0P5V2,Sobp,Sine oculis-binding protein homolog,sp|Q0P5V2|SOBP_MOUSE Sine oculis-binding protein homolog OS=Mus musculus GN=Sobp PE=1 SV=1
-0.962181091,-0.983711243,-0.782758713,-0.823217392,-0.88145256,-0.833061218,-0.825523376,-0.865728378,-0.625249863,-0.90196228,-0.895042419,-0.816076279,-0.929018021,-1.001506805,-0.876293182,-0.870285034,7,33.2,29.128,0,0,Q0PD20;B1AQD4;Q64008;B1AQD3;F7BE32,Rab34,Ras-related protein Rab-34,tr|Q0PD20|Q0PD20_MOUSE Rab34 OS=Mus musculus GN=Rab34 PE=1 SV=1;tr|B1AQD4|B1AQD4_MOUSE Ras-related protein Rab-34 (Fragment) OS=Mus musculus GN=Rab34 PE=1 SV=1;sp|Q64008|RAB34_MOUSE Ras-related protein Rab-34 OS=Mus musculus GN=Rab34 PE=1 SV=2;tr|B1AQD3|B1
-0.284223557,-0.286119461,-0.410108566,-0.22990799,-0.425561905,-0.275100708,-0.410432816,-0.333854675,-0.318597794,-0.44925499,-0.351528168,-0.192293167,-0.345027924,-0.324605942,-0.375415802,-0.421596527,19,43.8,63.286,0,0,Q0PHV7,Dact3,Dapper homolog 3,sp|Q0PHV7|DACT3_MOUSE Dapper homolog 3 OS=Mus musculus GN=Dact3 PE=1 SV=1
-5.423239708,-5.490088463,-5.402986526,-5.399666786,-5.451905251,-5.634507179,-5.314371109,-5.443512917,-5.3260746,-5.552645683,-5.221830368,-5.612148285,-5.168345451,-5.127550125,-5.503911972,-5.974198341,2,23.7,10.616,0.00011606,0,Q0PL78;Q0PL79;Q0PL80;Q0PL81;J3QN46;Q9CWY9;J3QP63,Rpain,RPA-interacting protein,tr|Q0PL78|Q0PL78_MOUSE RPA interacting protein epsilon OS=Mus musculus GN=Rpain PE=1 SV=1;tr|Q0PL79|Q0PL79_MOUSE RPA interacting protein delta 2 OS=Mus musculus GN=Rpain PE=1 SV=1;tr|Q0PL80|Q0PL80_MOUSE RPA interacting protein delta 1 OS=Mus musculus GN=Rp
-1.598428726,-1.656259537,-1.502140045,-1.778656006,-1.693990707,-1.6033535,-1.885055542,-1.871824265,-1.81098938,-1.587709427,-1.696382523,-1.580488205,-2.063898087,-2.035509109,-1.822172165,-1.449268341,8,11.8,112.58,0,0,Q0QWG9-2;Q0QWG9-3;Q0QWG9,Grid2ip,Delphilin,sp|Q0QWG9-2|GRD2I_MOUSE Isoform 2 of Delphilin OS=Mus musculus GN=Grid2ip;sp|Q0QWG9-3|GRD2I_MOUSE Isoform 3 of Delphilin OS=Mus musculus GN=Grid2ip;sp|Q0QWG9|GRD2I_MOUSE Delphilin OS=Mus musculus GN=Grid2ip PE=1 SV=1
-2.960943222,-3.000520706,-3.063274384,-3.079698563,-2.868171692,-2.873123169,-3.007976532,-2.856767654,-3.130516052,-3.067167282,-2.911878586,-3.117069244,-2.947505951,-3.141637802,-3.063501358,-3.317960739,5,3.9,146.24,1,0,Q0V8T7,Cntnap5c,Contactin-associated protein like 5-3,sp|Q0V8T7|CTP5C_MOUSE Contactin-associated protein like 5-3 OS=Mus musculus GN=Cntnap5c PE=2 SV=1
-5.752815247,-6.279844284,-6.55943203,-5.936059952,-5.691104889,-5.729740143,-5.447389603,-5.886033058,-6.282934189,-6.319767952,-6.193976402,-5.762558937,-5.590211868,-6.04945755,-5.97172451,-5.685153961,7,5.9,144.26,0.00011802,0,Q0V8T8,Cntnap5b,Contactin-associated protein like 5-2,sp|Q0V8T8|CTP5B_MOUSE Contactin-associated protein like 5-2 OS=Mus musculus GN=Cntnap5b PE=2 SV=1
-0.058588028,0.057142258,-0.001876831,-0.050580978,0.05364418,0.026052475,-0.013628006,-0.013782501,-0.097951889,0.027675629,-0.054504395,-0.07477951,0.008169174,-0.042631149,-0.04561615,-0.072528839,15,12.5,145.71,0,0,Q0V8T9;Q0V8T8-2;A0A087WPQ7,Cntnap5a,Contactin-associated protein like 5-1,sp|Q0V8T9|CTP5A_MOUSE Contactin-associated protein like 5-1 OS=Mus musculus GN=Cntnap5a PE=1 SV=1
0.013196945,0.126663208,0.149972916,0.1677742,0.001918793,0.049575806,0.163293839,0.152509689,0.125110626,0.030920029,0.302207947,0.215719223,0.166610718,0.191553116,0.170883179,0.098546982,8,29.6,42.78,0,0,Q0VAW6;Q8BH50-2,8030462N17Rik,Uncharacterized protein C18orf25 homolog,tr|Q0VAW6|Q0VAW6_MOUSE RIKEN cDNA 8030462N17 gene OS=Mus musculus GN=8030462N17Rik PE=1 SV=1;sp|Q8BH50-2|CR025_MOUSE Isoform 2 of Uncharacterized protein C18orf25 homolog OS=Mus musculus
1.370349884,1.395488739,1.361839294,1.289833069,1.373086929,1.388065338,1.218610764,1.222005844,1.352838516,1.344833374,1.355770111,1.33212471,1.388214111,1.275442123,1.261404037,1.331197739,20,29.7,84.518,0,0,Q0VBD0,Itgb8,Integrin beta,tr|Q0VBD0|Q0VBD0_MOUSE Integrin beta OS=Mus musculus GN=Itgb8 PE=1 SV=1
-0.633741379,-0.693441391,-0.60842514,-0.614658356,-0.592882156,-0.666297913,-0.710021973,-0.639480591,-0.602924347,-0.527648926,-0.67814827,-0.578590393,-0.631874084,-0.635070801,-0.665096283,-0.659832001,19,23.2,105.72,0,0,Q0VBL3,Rbm15,,tr|Q0VBL3|Q0VBL3_MOUSE RNA-binding motif protein 15 OS=Mus musculus GN=Rbm15 PE=1 SV=1
-3.789751053,-3.610118866,-3.714593887,-3.789870262,-3.690061569,-3.822611809,-3.879620552,-4.083357811,-3.774850845,-4.023302078,-3.831870079,-3.506072998,-3.904499054,-4.088098526,-3.931238174,-4.007115364,2,12.2,30.443,0,0,Q0VBU9;A0A0U1RP67;A0A0U1RPE2,Ppapdc1a,Phosphatidate phosphatase PPAPDC1A,sp|Q0VBU9|PLPP4_MOUSE Phospholipid phosphatase 4 OS=Mus musculus GN=Plpp4 PE=2 SV=1;tr|A0A0U1RP67|A0A0U1RP67_MOUSE Phospholipid phosphatase 4 OS=Mus musculus GN=Plpp4 PE=1 SV=1;tr|A0A0U1RPE2|A0A0U1RPE2_MOUSE Phospholipid phosphatase 4 OS=Mus musculus GN=Pl
-4.401021957,-4.294416428,-4.479805946,-4.40081501,-4.388765335,-4.169617653,-4.371289253,-4.321445465,-4.34265995,-4.528454781,-4.297972679,-4.302601814,-4.174596786,-4.236379623,-4.333102226,-4.285117149,2,7.6,67.864,0,0,Q0VDN7,Rundc1,RUN domain-containing protein 1,sp|Q0VDN7|RUND1_MOUSE RUN domain-containing protein 1 OS=Mus musculus GN=Rundc1 PE=1 SV=1
-3.102361679,-2.897182465,-2.866199493,-3.20662117,-2.577068329,-2.81593132,-2.741621017,-2.729494095,-2.88649559,-2.678462982,-3.146867752,-2.899404526,-2.63381958,-2.754827499,-2.683813095,-2.570949554,2,17.4,18.245,0,0,Q0VE29;D6RCW1,Samd12,Sterile alpha motif domain-containing protein 12,sp|Q0VE29|SAM12_MOUSE Sterile alpha motif domain-containing protein 12 OS=Mus musculus GN=Samd12 PE=2 SV=1;tr|D6RCW1|D6RCW1_MOUSE Sterile alpha motif domain-containing protein 12 OS=Mus musculus GN=Samd12 PE=1 SV=1
1.738578796,1.744735718,1.788116455,1.791866302,1.683839798,1.873868942,1.631443024,1.553754807,1.807937622,1.667640686,1.759874344,1.740211487,1.590229034,1.732023239,1.527330399,1.722763062,19,51.9,61.89,0,0,Q0VE82,Cpne7,Copine-7,sp|Q0VE82|CPNE7_MOUSE Copine-7 OS=Mus musculus GN=Cpne7 PE=1 SV=1
-0.2914505,-0.533372879,-0.533943176,-0.267162323,-0.417419434,-0.463077545,-0.387025833,-0.430034637,-0.389503479,-0.385572433,-0.237628937,-0.240623474,-0.164661407,-0.171642303,-0.235973358,-0.377038956,8,15.1,74.812,0,0,Q0VEE6;D3YV79;D3YZL3,Znf800;Zfp800,Zinc finger protein 800,sp|Q0VEE6|ZN800_MOUSE Zinc finger protein 800 OS=Mus musculus GN=Znf800 PE=1 SV=1;tr|D3YV79|D3YV79_MOUSE Zinc finger protein 800 (Fragment) OS=Mus musculus GN=Zfp800 PE=1 SV=1
4.876581192,4.858762741,4.840402603,4.822723389,4.773715973,4.873008728,4.774570465,4.697183609,4.858179092,4.739391327,4.848194122,4.837902069,4.839859009,4.769775391,4.769821167,4.815999985,56,44.6,134.36,0,0,Q0VF55,Atp2b3,Calcium-transporting ATPase,tr|Q0VF55|Q0VF55_MOUSE Calcium-transporting ATPase OS=Mus musculus GN=Atp2b3 PE=1 SV=1
2.015512466,2.143417358,1.885717392,2.081544876,1.958395004,2.027130127,1.958660126,1.92839241,2.185834885,2.003196716,2.108205795,2.083332062,2.067565918,2.067920685,2.032611847,2.048721313,25,34.1,99.464,0,0,Q0VF62;Q8CCN5;F7C0F2;Q8CCN5-2;B1B0B3;Q5SWI1,Bcas3,Breast carcinoma-amplified sequence 3 homolog,tr|Q0VF62|Q0VF62_MOUSE Bcas3 protein OS=Mus musculus GN=Bcas3 PE=1 SV=1;sp|Q8CCN5|BCAS3_MOUSE Breast carcinoma-amplified sequence 3 homolog OS=Mus musculus GN=Bcas3 PE=1 SV=2;tr|F7C0F2|F7C0F2_MOUSE Breast carcinoma-amplified sequence 3 homolog (Fragment) O
3.625146866,3.707309723,3.689651489,3.564556122,3.716442108,3.633003235,3.700590134,3.734781265,3.594230652,3.521490097,3.619945526,3.622776031,3.579439163,3.639652252,3.585519791,3.491449356,37,60.3,68.231,0,0,Q0VGU4;A0A087WQ93,Vgf,,tr|Q0VGU4|Q0VGU4_MOUSE MCG18019 OS=Mus musculus GN=Vgf PE=1 SV=1
5.379920959,5.382171631,5.308469772,5.346916199,5.310728073,5.363983154,5.334444046,5.270423889,5.373655319,5.278156281,5.392446518,5.388866425,5.369216919,5.34746933,5.348510742,5.328355789,52,58.7,103.32,0,0,Q11011;F6QYF8;E9Q039;E9Q6F4;F7ANF4;F6V7K3;F2Z3V5,Npepps,Puromycin-sensitive aminopeptidase,sp|Q11011|PSA_MOUSE Puromycin-sensitive aminopeptidase OS=Mus musculus GN=Npepps PE=1 SV=2;tr|F6QYF8|F6QYF8_MOUSE Aminopeptidase (Fragment) OS=Mus musculus GN=Npepps PE=1 SV=1;tr|E9Q039|E9Q039_MOUSE Aminopeptidase OS=Mus musculus GN=Npepps PE=1 SV=1;tr|E9Q
1.356279373,1.425390244,1.273326874,1.213876724,1.384550095,1.389385223,1.257192612,1.223926544,1.393508911,1.319009781,1.355014801,1.394674301,1.32093811,1.395490646,1.291511536,1.36318779,13,30.2,55.028,0,0,Q11136;G3UXC5,Pepd,Xaa-Pro dipeptidase,sp|Q11136|PEPD_MOUSE Xaa-Pro dipeptidase OS=Mus musculus GN=Pepd PE=1 SV=3
